id,gdp,computers_mathematics_statistics,business,before_hs,non_tech_busi,hs,housing,job,graduate,engineering,bachelor_degree,stock
IA1004,141238,16173,88518,114251,225315,822850,136651.7241,2,134345,25011,266296,1216.535455
GA1112,430259,90214,406808,592170,786165,2637528,123782.9876,58,587222,122081,999194,1302.571364
GA1111,430259,90214,406808,592170,786165,2637528,124201.6598,78,587222,122081,999194,1322.254545
GA1110,430259,90214,406808,592170,786165,2637528,124454.3568,79,587222,122081,999194,1291.460952
FL1510,910118,145537,890486,1435116,1778607,7436207,226527.2727,203,1275533,282798,2264803,2275.301818
KY1012,169159,17123,88989,188031,230305,900644,128643.75,3,170704,24269,244229,1385.633913
KY1010,169159,17123,88989,188031,230305,900644,128768.75,2,170704,24269,244229,1252.45381
KY1011,169159,17123,88989,188031,230305,900644,128792.5,2,170704,24269,244229,1329.745
VA1206,441276,40361,154937,254085,448210,1427178,232087.2807,630,306080,59813,485501,1321.774286
VT1301,28487,2267,8142,12545,38213,83346,200605.7692,6,21879,3768,35447,1463.609565
IA1107,149790,16173,88518,114251,225315,822850,130367.3469,0,134345,25011,266296,1383.293333
NY1503,1412184,308644,1223210,1960192,3302279,7944546,272473.8032,329,2444692,407764,3386474,2380.088182
OH1302,560905,76717,409940,612071,932201,3814008,126376.0532,4,671248,142199,1118252,1492.3655
ND1507,55819,3923,19482,19659,54125,188226,176883.3333,0,28935,5053,67764,2294.164783
NY1008,1208056,308644,1223210,1960192,3302279,7944546,262872.6302,127,2444692,407764,3386474,1114.039545
NY1009,1208056,308644,1223210,1960192,3302279,7944546,261864.3525,113,2444692,407764,3386474,1164.608182
NY1006,1219806,308644,1223210,1960192,3302279,7944546,269751.676,128,2444692,407764,3386474,1120.118636
NY1007,1208056,308644,1223210,1960192,3302279,7944546,269121.0894,126,2444692,407764,3386474,1117.108636
NY1004,1219806,308644,1223210,1960192,3302279,7944546,262752.2535,148,2444692,407764,3386474,1216.535455
NY1005,1219806,308644,1223210,1960192,3302279,7944546,270431.1453,140,2444692,407764,3386474,1142.60619
NY1002,1188817,308644,1223210,1960192,3302279,7944546,264499.1549,143,2444692,407764,3386474,1080.5695
NY1003,1188817,308644,1223210,1960192,3302279,7944546,263598.4507,177,2444692,407764,3386474,1160.425217
NY1001,1188817,308644,1223210,1960192,3302279,7944546,266109.1549,154,2444692,407764,3386474,1124.700952
AZ1208,264589,50172,250211,480080,572502,2247681,173393.3333,75,409219,98783,695175,1400.080435
AZ1209,264589,50172,250211,480080,572502,2247681,174677.1429,57,409219,98783,695175,1406.1595
KY1209,177789,17123,88989,188031,230305,900644,126318.0723,6,170704,24269,244229,1406.1595
KY1303,181100,17123,88989,188031,230305,900644,126421.4286,14,170704,24269,244229,1513.297619
KY1107,172649,17123,88989,188031,230305,900644,126284.3373,4,170704,24269,244229,1383.293333
AZ1202,262907,50172,250211,480080,572502,2247681,165829.8077,15,409219,98783,695175,1488.279524
AZ1203,262907,50172,250211,480080,572502,2247681,166770.1923,20,409219,98783,695175,1514.741818
VT1302,28487,2267,8142,12545,38213,83346,202049.0385,5,21879,3768,35447,1492.3655
AZ1201,262907,50172,250211,480080,572502,2247681,165048.0769,18,409219,98783,695175,1375.101818
AZ1206,266124,50172,250211,480080,572502,2247681,171299.0385,25,409219,98783,695175,1321.774286
AZ1207,264589,50172,250211,480080,572502,2247681,173119.2308,39,409219,98783,695175,1316.863182
AZ1204,266124,50172,250211,480080,572502,2247681,168012.5,53,409219,98783,695175,1488.04
AZ1205,266124,50172,250211,480080,572502,2247681,169519.2308,20,409219,98783,695175,1373.113043
MN1505,327125,51029,211445,165552,575927,1424344,213058.1699,41,339362,69759,654448,2407.9505
MN1504,327125,51029,211445,165552,575927,1424344,212432.6797,28,339362,69759,654448,2388.331905
MN1507,328378,51029,211445,165552,575927,1424344,213852.2876,24,339362,69759,654448,2294.164783
MN1506,327125,51029,211445,165552,575927,1424344,213458.1699,36,339362,69759,654448,2402.202727
MN1501,325829,51029,211445,165552,575927,1424344,209624.8366,35,339362,69759,654448,2305.4725
MN1503,325829,51029,211445,165552,575927,1424344,211536.6013,33,339362,69759,654448,2380.088182
NC1302,445896,75081,320315,486153,791402,2308482,155261.3971,42,522169,107423,948264,1492.3655
WV1011,68962,5281,32716,74249,88304,438570,84456.25,22,64038,10367,97728,1329.745
WV1010,68962,5281,32716,74249,88304,438570,84181.25,24,64038,10367,97728,1252.45381
WV1012,68962,5281,32716,74249,88304,438570,84587.5,2,64038,10367,97728,1385.633913
DE0908,57713,1741,10366,17740,26182,101897,200536,0,19116,2699,28117,956.3895238
PA0808,583715,117890,532337,752273,1327043,4654541,174203.4007,5,982941,187954,1518031,1048.620476
DE0906,57648,1741,10366,17740,26182,101897,202796,0,19116,2699,28117,851.685
DE0907,57713,1741,10366,17740,26182,101897,201428,0,19116,2699,28117,888.4069565
DE0904,57648,1741,10366,17740,26182,101897,207428,0,19116,2699,28117,759.6938095
PA0804,584776,117890,532337,752273,1327043,4654541,175812.1747,4,982941,187954,1518031,1052.904091
DE0902,57175,1741,10366,17740,26182,101897,208420,0,19116,2699,28117,631.5452632
PA0802,572613,117890,532337,752273,1327043,4654541,176212.6394,1,982941,187954,1518031,1020.0545
PA0801,572613,117890,532337,752273,1327043,4654541,176634.3866,3,982941,187954,1518031,1037.95619
DE0901,57175,1741,10366,17740,26182,101897,207576,0,19116,2699,28117,634.112
MS1101,95017,7264,49573,123203,113598,494474,106896.124,1,85801,10534,131583,1441.941905
MS1102,95017,7264,49573,123203,113598,494474,106474.0458,1,85801,10534,131583,1491.907
MS1103,95017,7264,49573,123203,113598,494474,106284.7328,1,85801,10534,131583,1431.115217
MS1104,96321,7264,49573,123203,113598,494474,106020.6107,3,85801,10534,131583,1458.685714
MS1105,96321,7264,49573,123203,113598,494474,105682.4427,1,85801,10534,131583,1462.417273
MS1106,96321,7264,49573,123203,113598,494474,105428.2443,4,85801,10534,131583,1367.319091
MS1107,97488,7264,49573,123203,113598,494474,106500,1,85801,10534,131583,1383.293333
MS1108,97488,7264,49573,123203,113598,494474,106208.0882,2,85801,10534,131583,1209.317391
MS1109,97488,7264,49573,123203,113598,494474,105912.5,1,85801,10534,131583,1226.064545
NC1304,449366,75081,320315,486153,791402,2308482,155787.5,28,522169,107423,948264,1498.702273
MI1304,426639,61090,314895,461959,718573,2893513,119598.5447,4,562171,152256,853007,1498.702273
CT0712,237555,38857,164322,209843,444039,1096256,340848.8889,0,350664,62435,440395,1161.6825
CT0711,237555,38857,164322,209843,444039,1096256,342536.6667,0,350664,62435,440395,1177.790476
CT0710,237555,38857,164322,209843,444039,1096256,343420,0,350664,62435,440395,1267.43
AZ1512,295652,50172,250211,480080,572502,2247681,211712.2642,96,409219,98783,695175,2341.770435
MI1301,426439,61090,314895,461959,718573,2893513,117021.7573,4,562171,152256,853007,1463.609565
MI1302,426439,61090,314895,461959,718573,2893513,117920.3742,9,562171,152256,853007,1492.3655
MI1303,426439,61090,314895,461959,718573,2893513,118703.5343,3,562171,152256,853007,1513.297619
KY1507,194495,17123,88989,188031,230305,900644,132720.2381,11,170704,24269,244229,2294.164783
MI1308,431085,61090,314895,461959,718573,2893513,123861.3306,6,562171,152256,853007,1667.165
MI1309,431085,61090,314895,461959,718573,2893513,124786.2786,5,562171,152256,853007,1724.962857
AK1406,58756,2697,15776,19652,49903,190541,224341.6667,8,32362,6993,57302,2116.38619
NC1308,457028,75081,320315,486153,791402,2308482,157180.8824,45,522169,107423,948264,1667.165
NV1512,141799,15970,101255,239005,208045,1091503,290200,30,139333,28986,270858,2341.770435
NY1411,1406859,308644,1223210,1960192,3302279,7944546,269173.2713,247,2444692,407764,3386474,2316.798947
NY1410,1406859,308644,1223210,1960192,3302279,7944546,269037.1011,230,2444692,407764,3386474,2128.036957
MN0807,267644,51029,211445,165552,575927,1424344,218200,0,339362,69759,654448,1013.687273
MN0806,263651,51029,211445,165552,575927,1424344,219361.5385,0,339362,69759,654448,1119.838571
MN0805,263651,51029,211445,165552,575927,1424344,220700,0,339362,69759,654448,1145.277619
MN0804,263651,51029,211445,165552,575927,1424344,222483.9161,0,339362,69759,654448,1052.904091
MN0803,263703,51029,211445,165552,575927,1424344,224423.7762,1,339362,69759,654448,989.752
MN0802,263703,51029,211445,165552,575927,1424344,226321.6783,0,339362,69759,654448,1020.0545
MN0801,263703,51029,211445,165552,575927,1424344,228032.8671,0,339362,69759,654448,1037.95619
WY1204,40781,1578,9358,19462,36171,160464,181977.7778,0,20640,4740,40973,1488.04
WY1209,39641,1578,9358,19462,36171,160464,181033.3333,0,20640,4740,40973,1406.1595
WY1208,39641,1578,9358,19462,36171,160464,181033.3333,0,20640,4740,40973,1400.080435
MN1311,309783,51029,211445,165552,575927,1424344,201138.5621,3,339362,69759,654448,1793.957619
MN0809,267644,51029,211445,165552,575927,1424344,214745.8333,0,339362,69759,654448,928.2533333
MN0808,267644,51029,211445,165552,575927,1424344,216232.6389,0,339362,69759,654448,1048.620476
UT1301,131325,24124,94286,121092,269397,894080,198649.3671,0,158699,33316,319181,1463.609565
MA0709,380998,87970,322650,375806,936712,2060255,357643.9394,0,746037,155584,951027,1209.621053
MA0708,380998,87970,322650,375806,936712,2060255,358483.9394,0,746037,155584,951027,1163.20087
MS1402,102147,7264,49573,123203,113598,494474,103496.3768,1,85801,10534,131583,1969.8875
VT1507,30360,2267,8142,12545,38213,83346,203093.2692,7,21879,3768,35447,2294.164783
AR0708,96938,12307,61768,134489,139094,611453,112165,0,96987,13505,169147,1163.20087
UT0804,117648,24124,94286,121092,269397,894080,281213.9241,0,158699,33316,319181,1052.904091
UT0807,117178,24124,94286,121092,269397,894080,276939.2405,0,158699,33316,319181,1013.687273
UT0806,117648,24124,94286,121092,269397,894080,278317.7215,0,158699,33316,319181,1119.838571
UT0801,115801,24124,94286,121092,269397,894080,283894.9367,0,158699,33316,319181,1037.95619
NH0809,62626,9861,36849,39161,95408,284136,228960.119,0,66239,16945,113986,928.2533333
UT0803,115801,24124,94286,121092,269397,894080,282522.7848,1,158699,33316,319181,989.752
UT0802,115801,24124,94286,121092,269397,894080,283748.1013,0,158699,33316,319181,1020.0545
NH0804,61253,9861,36849,39161,95408,284136,238521.4286,0,66239,16945,113986,1052.904091
NH0805,61253,9861,36849,39161,95408,284136,237008.3333,0,66239,16945,113986,1145.277619
NH0806,61253,9861,36849,39161,95408,284136,235345.2381,0,66239,16945,113986,1119.838571
NH0807,62626,9861,36849,39161,95408,284136,233239.2857,0,66239,16945,113986,1013.687273
UT0809,117178,24124,94286,121092,269397,894080,274517.7215,0,158699,33316,319181,928.2533333
NH0801,61472,9861,36849,39161,95408,284136,243014.2857,0,66239,16945,113986,1037.95619
NH0802,61472,9861,36849,39161,95408,284136,241587.5,0,66239,16945,113986,1020.0545
NH0803,61472,9861,36849,39161,95408,284136,240027.381,0,66239,16945,113986,989.752
HI1202,71949,10181,58124,70536,148635,531395,399291.8367,12,92543,18452,182131,1488.279524
NY1108,1226307,308644,1223210,1960192,3302279,7944546,255978.6667,82,2444692,407764,3386474,1209.317391
HI1201,71949,10181,58124,70536,148635,531395,398100,10,92543,18452,182131,1375.101818
HI1206,72640,10181,58124,70536,148635,531395,404204.0816,20,92543,18452,182131,1321.774286
WY1112,42006,1578,9358,19462,36171,160464,182044.4444,0,20640,4740,40973,1302.571364
MD1008,314809,54028,159239,224196,430550,1257002,289366.4577,160,349116,67017,462670,1114.039545
MD1009,314809,54028,159239,224196,430550,1257002,287868.3386,218,349116,67017,462670,1164.608182
MD1006,312325,54028,159239,224196,430550,1257002,289466.2295,141,349116,67017,462670,1120.118636
MD1007,314809,54028,159239,224196,430550,1257002,288256.3934,151,349116,67017,462670,1117.108636
MD1004,312325,54028,159239,224196,430550,1257002,290858.6885,142,349116,67017,462670,1216.535455
MD1005,312325,54028,159239,224196,430550,1257002,290151.8033,130,349116,67017,462670,1142.60619
MD1002,307947,54028,159239,224196,430550,1257002,293722.9508,115,349116,67017,462670,1080.5695
MD1003,307947,54028,159239,224196,430550,1257002,291990.8197,197,349116,67017,462670,1160.425217
MD1001,307947,54028,159239,224196,430550,1257002,294177.7049,135,349116,67017,462670,1124.700952
OK1401,191114,16071,105907,193004,233811,981440,79117.1875,5,148815,27610,290413,1909.858696
AZ0810,250176,50172,250211,480080,572502,2247681,230788.1188,8,409219,98783,695175,709.5347826
OK0804,159637,16071,105907,193004,233811,981440,67173.52941,0,148815,27610,290413,1052.904091
AZ0812,250176,50172,250211,480080,572502,2247681,224751.4851,17,409219,98783,695175,617.5922727
HI1308,74394,10181,58124,70536,148635,531395,442150,9,92543,18452,182131,1667.165
KS0709,123226,9559,52090,94181,144028,550554,166367.5676,0,92424,15708,160676,1209.621053
ID1211,58353,7896,40033,64647,106092,450783,138759.375,0,63933,15342,136013,1324.842727
ID1210,58353,7896,40033,64647,106092,450783,137996.875,0,63933,15342,136013,1351.608696
KS0708,123226,9559,52090,94181,144028,550554,166324.3243,0,92424,15708,160676,1163.20087
HI0911,65319,10181,58124,70536,148635,531395,431266.6667,8,92543,18452,182131,1046.013333
HI0910,65319,10181,58124,70536,148635,531395,431400,9,92543,18452,182131,1033.439545
HI0912,65319,10181,58124,70536,148635,531395,426237.7778,5,92543,18452,182131,1102.988261
CA1012,2017485,420454,1469434,3755889,4010214,11924567,404464.7826,201,2810958,790458,4789014,1385.633913
WA1412,432630,79177,223159,307411,712785,2044349,269964.5038,31,473052,130296,816734,2376.958182
OK0807,160346,16071,105907,193004,233811,981440,68008.82353,0,148815,27610,290413,1013.687273
SC1410,194341,21212,141526,233133,319810,1149942,120517.1875,124,219133,44467,382528,2128.036957
MN1012,281166,51029,211445,165552,575927,1424344,188329.6053,2,339362,69759,654448,1385.633913
OH0911,481686,76717,409940,612071,932201,3814008,132244.208,11,671248,142199,1118252,1046.013333
OH0910,481686,76717,409940,612071,932201,3814008,132305.4374,5,671248,142199,1118252,1033.439545
OH0912,481686,76717,409940,612071,932201,3814008,132279.1962,14,671248,142199,1118252,1102.988261
CA1010,2017485,420454,1469434,3755889,4010214,11924567,407902.7536,276,2810958,790458,4789014,1252.45381
OR1511,221405,32234,126887,218533,463157,1395790,236863.5294,49,289706,58249,486655,2342.723
CA1011,2017485,420454,1469434,3755889,4010214,11924567,405860.8696,221,2810958,790458,4789014,1329.745
NM0905,81927,11805,47278,140706,163144,596292,264875,2,125976,25463,159764,803.4790476
OK1108,166683,16071,105907,193004,233811,981440,79860.9375,2,148815,27610,290413,1209.317391
OK1109,166683,16071,105907,193004,233811,981440,79912.5,3,148815,27610,290413,1226.064545
OK1106,163488,16071,105907,193004,233811,981440,79776.5625,4,148815,27610,290413,1367.319091
OK1107,166683,16071,105907,193004,233811,981440,79853.125,4,148815,27610,290413,1383.293333
OK1104,163488,16071,105907,193004,233811,981440,79570.3125,4,148815,27610,290413,1458.685714
OK1105,163488,16071,105907,193004,233811,981440,79660.9375,3,148815,27610,290413,1462.417273
OK1102,155354,16071,105907,193004,233811,981440,79339.0625,7,148815,27610,290413,1491.907
OK1103,155354,16071,105907,193004,233811,981440,79485.9375,4,148815,27610,290413,1431.115217
DC1211,109576,124249,316781,276101,978209,1252897,384000,0,848663,156585,861894,1324.842727
OK1101,155354,16071,105907,193004,233811,981440,79901.6129,2,148815,27610,290413,1441.941905
LA0911,214544,17707,118403,321043,289957,1302553,127867.8161,0,194715,37415,362359,1046.013333
WA1510,451749,79177,223159,307411,712785,2044349,289968.7023,60,473052,130296,816734,2275.301818
CA0911,1907762,420454,1469434,3755889,4010214,11924567,417746.9697,322,2810958,790458,4789014,1046.013333
MT1110,42062,3755,19256,24440,68468,231751,194257.8947,0,39930,6461,78879,1291.460952
MT1111,42062,3755,19256,24440,68468,231751,193610.5263,0,39930,6461,78879,1322.254545
MT1112,42062,3755,19256,24440,68468,231751,194100,0,39930,6461,78879,1302.571364
IN1512,341399,30459,153786,303227,381724,1593784,111522.871,17,263110,50424,453834,2341.770435
OH1406,585582,76717,409940,612071,932201,3814008,132157.6497,14,671248,142199,1118252,2116.38619
TN1409,301287,31489,210698,364536,462875,1772608,124317.5758,6,318959,59500,562037,2236.772857
UT0708,117297,24124,94286,121092,269397,894080,276351.8987,0,158699,33316,319181,1163.20087
UT0709,117297,24124,94286,121092,269397,894080,277760.7595,0,158699,33316,319181,1209.621053
ND1505,56243,3923,19482,19659,54125,188226,176641.6667,0,28935,5053,67764,2407.9505
MT1208,42506,3755,19256,24440,68468,231751,189400,0,39930,6461,78879,1400.080435
MT1209,42506,3755,19256,24440,68468,231751,188505,0,39930,6461,78879,1406.1595
IL1511,785112,133207,588435,860238,1373386,4098980,190264.693,69,994081,195089,1573175,2342.723
MT1204,42029,3755,19256,24440,68468,231751,189650,0,39930,6461,78879,1488.04
MT1205,42029,3755,19256,24440,68468,231751,188915,0,39930,6461,78879,1373.113043
MT1206,42029,3755,19256,24440,68468,231751,188730,0,39930,6461,78879,1321.774286
MT1207,42506,3755,19256,24440,68468,231751,189250,0,39930,6461,78879,1316.863182
